23467,13,23133
27137,14,5369
8412,13,2909
12888,8,11868
28234,5,28451
2856,5,24310
9829,3,39466
25204,13,9236
19287,13,18965
33324,1,33167
12254,15,38781
32665,2,16534
11910,3,8522
11608,10,1591
626,5,8042
782,15,9800
4898,15,33933
7045,13,11964
12292,5,16957
27502,13,27423
35896,5,3070
38037,13,35661
18000,5,18360
39040,15,23750
5142,8,14206
39515,10,39607
5786,13,5302
5085,13,4605
15206,13,19577
24913,3,16745
4190,5,39564
12601,5,16836
215,5,79
2478,5,3695
18623,15,11189
14537,5,14707
34900,14,35233
15460,5,7813
38667,13,38551
13293,13,9774
40738,15,37183
35997,7,36040
23170,10,12708
17148,13,33841
33152,13,32534
2522,15,15980
22470,5,22618
35652,15,26366
9556,7,9614
26517,8,26321
21201,13,12495
36801,5,37303
4008,8,2529
21028,1,21134
25566,13,13826
33009,10,7892
11652,10,919
38672,5,38780
23029,5,23103
7090,15,36624
30034,15,16123
860,14,1064
9945,15,7929
14788,10,1591
34081,5,25403
14292,15,278
18060,5,14308
39456,15,8255
23770,2,17268
22045,13,21852
4335,15,23075
26998,13,22567
30078,5,30216
13962,3,27202
20714,13,2167
10387,7,10760
11208,9,39601
7661,15,38835
22193,7,22232
28854,7,29276
9943,5,35303
33031,0,40650
14890,15,30727
908,13,783
6152,13,6504
7057,5,8459
28277,5,28333
15173,15,17033
18368,5,18440
17300,13,4083
26745,13,26282
6807,15,3014
13254,8,13079
111,13,34946
15020,13,14443
20932,15,31586
37843,15,34855
25150,13,14125
27134,13,6415
29354,5,38387
10713,15,36103
24911,15,3064
30440,13,29264
7660,13,7003
38230,15,30452
1591,3,6753
33505,13,12846
31802,5,24559
17813,15,20318
289,15,981
34490,15,38517
2788,13,1711
25928,5,269
34003,5,23993
39409,5,13555
5209,15,28408
8537,5,17982
6853,15,33922
1726,1,5138
37426,13,37316
21011,5,21180
5033,5,11109
38214,14,6198
24491,13,34429
143,15,33146
37965,15,8559
36728,14,36662
28729,0,5346
22946,17,31399
20409,5,6363
26232,5,26627
2416,5,7576
37270,13,17636
18847,15,22685
36724,13,20078
23283,5,4130
26857,13,26627
744,7,781
34907,5,34982
721,5,17113
27671,15,16497
30285,7,30354
13953,5,40420
2642,5,2897
26179,5,27059
21931,15,32079
6998,15,13236
30019,5,30120
39526,13,39936
26646,5,28984
14125,5,32346
21480,15,22037
3821,2,1915
32184,15,8109
34070,5,1008
14058,5,24520
12495,5,30192
38474,5,38527
8175,13,7433
33161,13,15032
1555,15,22031
5536,5,15638
5428,17,1334
35556,5,24812
19358,5,21670
27712,15,24590
24570,5,17674
39971,2,4253
7008,12,7560
22412,3,19347
38836,13,2204
33205,10,13962
9780,15,33461
24811,13,33949
33275,15,27671
4252,15,16421
17446,15,29945
15481,13,37269
8217,13,1960
25728,5,11822
29803,1,29661
40058,13,20409
23935,13,21289
13909,5,12260
34364,1,31888
1181,7,1243
18779,15,38460
10272,13,32495
5322,13,34350
6871,3,33970
22440,15,9887
40002,10,22292
11375,15,149
8448,5,6729
24039,5,40279
5356,15,30303
21380,15,38365
6597,15,1499
24529,5,28761
32338,5,8532
17820,13,37065
28707,15,33416
37874,5,38021
11907,5,12264
15028,13,11743
24839,13,33335
1591,3,38416
37849,15,35610
35343,2,28938
22633,2,39203
40744,13,28393
17866,13,17650
779,5,2318
12428,12,31932
11654,5,31951
14744,1,5346
28938,15,35343
1242,15,33776
7813,5,27217
39409,5,11405
22633,2,666
34654,5,34971
9978,13,660
36409,13,31888
23,13,34630
23334,5,21688
23538,13,15936
12846,5,23998
16444,2,3018
13480,13,13423
10237,13,4480
10448,13,11743
12220,14,30741
14331,12,31389
37065,5,13107
19327,15,3437
16437,15,20716
975,5,27836
36158,7,36205
23084,13,35806
20386,13,20493
18666,15,37252
35467,5,36703
11634,5,12586
24345,13,26352
23517,7,24597
19088,15,9630
15132,13,34125
15715,13,22921
18856,5,28419
34409,13,38130
38715,13,15590
26388,13,37269
6156,15,36472
32149,17,14377
8481,5,10038
5819,1,5941
6709,13,6879
13848,15,34713
17302,5,17648
16249,13,16179
6380,15,18873
12887,13,6936
2096,15,34202
8916,5,10165
9027,8,8991
1645,5,3145
32234,15,40527
38032,5,25698
21114,15,39507
13707,15,9277
31182,14,32721
32578,5,33257
7235,1,33141
3383,5,2767
18331,13,18059
8031,15,14821
24763,5,25211
36741,15,24236
26442,13,26149
12469,15,18104
20115,13,1711
20138,6,33066
1389,8,1338
9229,0,24442
372,5,12994
18997,17,17230
24191,13,34682
31186,5,15237
7161,15,40533
27236,15,8847
13217,5,20813
21580,5,21725
35418,13,35360
15108,10,38140
1376,13,34429
37466,1,36364
7096,5,6868
12495,5,26195
40437,13,8582
25491,5,25632
16138,13,15711
9126,5,8395
5038,5,9634
21750,14,22246
9317,5,32492
36979,15,29471
11887,13,11830
153,17,5920
37310,13,34377
29835,1,10489
17253,15,22590
2503,13,895
25807,1,24469
36408,14,3870
154,5,15335
9793,2,1089
14210,8,14171
4719,5,34889
10392,15,2846
26957,8,22887
5810,6,33364
11041,15,17771
1404,5,2416
24913,5,1333
17809,13,16636
19843,13,19553
1593,8,1528
21781,13,21492
25114,14,39756
25688,5,32010
10844,14,17284
2770,5,16901
20556,14,25753
40598,13,36842
12986,13,39821
7706,10,1107
1715,13,15936
37692,13,35676
39409,5,37377
19237,13,19293
33576,5,10378
31427,5,31720
35829,13,2416
2552,5,37266
30262,13,30095
11908,5,12107
6215,14,10007
33014,5,2390
36818,13,35201
3699,13,38930
30628,8,30383
2897,17,22633
27473,8,27273
12292,5,5503
30729,15,34918
36231,0,24442
16662,6,16603
26238,5,26721
9943,5,29383
15732,5,16026
22704,15,30041
40239,13,9317
36317,15,545
31452,14,14989
33681,8,33395
27092,13,26581
13210,0,32862
5346,14,7445
36521,13,36122
7297,5,23051
1775,13,1541
30947,13,30148
29925,1,10386
13304,0,24442
2300,5,22194
38754,7,38803
14244,13,14141
20181,13,17150
18133,14,18589
26844,7,36389
23314,13,23211
30494,14,30917
4119,15,12876
4820,5,5195
31430,0,3320
17776,15,16539
15680,5,15828
9358,9,5317
11975,5,4180
25408,5,25552
8407,5,16185
11901,17,22633
28261,15,21315
36317,15,657
17250,5,18555
826,15,3728
18059,5,18331
21741,13,11672
22281,1,21750
7111,7,9539
26201,15,16905
7094,5,31404
27472,2,26115
25028,13,24673
6330,5,5676
25479,1,14519
2829,2,32288
15764,13,39409
2734,13,2391
23581,8,22001
33165,13,18855
32221,13,10327
28584,13,28422
22959,15,36426
19808,5,32644
40846,15,22274
32255,10,1591
20054,15,20811
38608,13,37701
11947,5,12182
746,13,21567
6291,13,6523
7020,13,4131
6686,15,25424
15693,13,15267
13862,15,9621
20460,15,33494
3068,15,2751
879,13,5833
10058,14,7429
32826,7,34345
8001,5,8437
31570,5,24729
14840,13,6885
28035,13,25195
10409,15,27374
26232,5,27156
22159,15,28320
28082,15,16741
29873,15,14430
1711,5,16794
9983,15,19420
20419,5,20918
37700,15,11471
40083,1,39909
12124,5,39059
24913,3,3536
4669,13,32626
30371,13,29467
30483,13,30364
3525,5,4071
25445,13,14489
3998,13,27074
25211,13,24763
24442,11,24548
10619,13,10368
1914,15,8761
23113,15,1651
6301,13,39464
5273,12,22470
27714,10,1134
35467,5,33783
33868,13,33753
541,13,456
27569,17,5451
21431,13,32535
39019,15,30238
16421,5,1910
11568,8,11435
32724,5,6317
28609,15,29715
24621,10,12795
9358,9,20592
32800,15,37667
22021,13,20943
9676,15,17378
20300,5,20977
20390,5,32822
17862,13,17258
39626,15,14840
26202,15,18040
18451,15,21905
98,13,40887
22524,15,2416
1591,3,31088
21606,13,14058
16489,13,14377
26503,13,23743
3118,5,33046
38842,5,28696
14058,5,20720
4533,5,28411
17325,15,24856
6429,5,6490
19159,5,19728
21312,7,21630
21318,5,21420
11841,15,9292
5046,15,17322
1643,14,7494
27926,13,26881
28745,13,26053
30058,13,7071
30364,5,30562
39409,5,19710
25626,6,30630
22068,14,25641
26716,13,26480
19819,13,19642
14482,13,1711
8115,5,8201
11563,13,4221
24750,5,25140
6441,5,35689
12334,13,14981
40026,13,39988
39464,5,15784
5123,13,4875
5228,14,5571
40311,5,40666
4480,5,38053
946,13,32092
14725,13,13333
361,14,197
33207,7,27462
26132,15,14389
32536,5,33118
20932,5,21054
6614,15,102
22633,2,17666
8219,5,8793
9943,5,7043
18444,17,16444
23845,2,37775
5314,7,6157
23600,15,31961
39111,8,39555
12342,13,28079
17074,5,19793
29273,1,40118
37644,1,30494
5088,5,11374
8873,1,29948
26172,13,15936
4359,13,3933
36975,10,14848
40442,15,25503
40189,7,40248
11039,5,11397
27619,17,38902
11008,14,10930
923,17,16444
38957,5,30424
33664,15,38147
1555,15,11558
5033,5,10939
10168,15,13905
4152,5,4210
20621,16,39527
11787,14,40325
40547,8,25989
26887,13,26413
20725,14,26519
8916,5,13004
27091,2,13770
33958,13,38047
40612,5,2107
37911,8,37840
24043,5,24983
13773,7,13086
13434,13,12541
17074,3,10033
33685,5,34045
14115,13,37065
31394,5,16084
26531,5,13317
5836,14,18762
29464,5,31539
11163,5,2410
9358,9,40446
34674,13,34501
11602,5,13541
21608,13,7784
28614,15,21097
32358,15,20532
16756,15,29210
2416,5,7561
26687,15,19141
23979,15,25768
30000,13,13256
38313,13,37596
19046,7,20403
38059,5,15754
14755,15,26676
14848,3,17625
12005,7,12264
35786,6,35381
28244,13,28169
1737,8,1682
10405,15,5055
22682,13,22373
8439,10,1107
34796,8,34749
19787,5,19589
5251,6,5421
35556,5,32746
6890,7,6930
20273,15,6785
10668,14,20900
4219,13,18060
1024,7,1076
39409,5,7113
10442,13,4865
18537,15,17343
22615,8,22506
30429,15,5932
10327,5,7325
18893,7,3172
11006,7,12195
29515,13,21889
19550,10,30937
36982,15,37566
38059,5,11524
38787,13,34850
22839,5,23220
11630,7,11992
11318,2,29817
4366,15,34755
1711,5,15870
20876,5,25637
40196,8,39957
19450,15,24019
10536,15,24363
694,1,31250
13816,5,15750
1988,8,35148
22921,5,38766
34390,15,6023
18325,5,18278
23291,5,20617
38852,5,1096
38460,15,2907
22833,15,32425
36967,15,21680
15279,5,10447
16444,2,24265
21609,15,37551
23672,7,37092
24764,8,24044
13282,1,13187
9259,13,7057
22633,2,31334
23654,15,14319
14717,15,27874
33322,8,31924
10400,15,19750
24381,6,24437
3281,7,5494
29592,13,8592
37688,15,23168
24056,5,24150
2371,15,33690
30664,13,30937
25845,8,25788
563,13,18593
11580,15,5241
16765,13,8070
6063,15,15122
22945,5,15596
34282,15,25142
10667,5,13165
6799,5,7058
7651,15,7893
13108,7,18205
20899,5,20426
31003,15,25926
29101,15,2811
1353,5,1962
35291,15,20653
28986,13,28508
24674,5,17979
18892,13,29087
25332,17,22633
677,5,11272
40007,1,39704
17619,8,36705
23782,15,38089
28889,5,34470
20548,5,22270
29764,5,29874
17074,5,2660
22292,13,17121
36429,15,17891
28622,1,28596
3530,13,34828
3602,13,2567
2601,13,2541
30147,15,40719
38222,8,32207
19214,13,11743
13473,8,13245
11663,5,10665
18314,8,733
25169,8,25099
4269,13,3933
8258,1,38011
10230,5,27807
40317,13,40171
35466,5,35290
14748,13,11802
12832,5,12906
22944,7,23918
30429,15,36879
28281,15,11688
37735,13,10710
37386,5,20163
34331,13,32347
9799,1,9544
32649,15,3475
2920,12,11155
34257,14,34346
19950,5,20104
8916,5,20364
23048,5,24235
31452,14,29539
15962,14,17116
23270,15,17810
6508,3,29254
33371,8,33293
38683,13,10700
40063,15,20406
22614,2,24757
25200,15,19763
1204,5,13005
11303,13,27235
13093,2,5206
20708,13,20820
14058,5,28175
39973,13,39673
5559,15,1570
8618,13,8537
37781,0,5346
39393,13,39318
24442,11,40609
38552,13,38038
20469,13,29851
3775,13,24913
39665,13,37939
20409,5,26871
39200,15,24566
38684,1,31404
13826,5,25027
18155,15,23734
453,13,39936
37712,5,37850
15110,15,1279
33778,13,1642
3423,15,10824
14922,5,2413
21602,13,13086
6861,5,27368
28701,5,28762
16379,13,15890
2676,5,29884
30512,3,19381
20507,5,14139
3624,8,3587
4442,15,20125
34716,5,36041
9973,5,7989
9800,15,782
30459,13,24623
8701,15,30360
38026,13,34429
2931,1,14831
22236,15,344
17258,5,24326
27963,15,24142
39890,5,40143
9483,15,27173
1591,3,37922
19871,17,3821
18613,13,17838
32958,10,3199
5511,15,6733
17069,13,11163
10141,9,32086
36746,8,36444
19387,13,19964
34956,5,40455
39200,13,39081
37386,5,36513
33297,5,30336
3178,15,24529
1190,15,35235
14980,13,13816
2559,2,35032
38059,5,10933
14250,5,31507
40787,5,3086
20836,12,30637
6882,5,7230
19905,13,20409
6249,5,6464
26141,15,27403
28915,15,21913
10059,15,30564
13715,5,13787
1711,5,12703
8148,15,5286
3459,5,4314
31112,8,30927
23448,7,23487
7779,15,34421
32626,15,5363
23318,5,24844
9220,13,18292
11993,5,12183
24442,11,17089
154,12,33694
28020,15,21169
9747,13,22533
32994,13,32784
16444,2,36871
27375,5,27467
33292,5,22764
19673,11,10926
9582,1,22426
9879,15,21802
30557,5,30783
34361,13,34207
14865,13,14389
8467,13,6011
10368,13,10257
40057,5,40193
4608,3,36944
16227,15,33999
5592,5,5686
33411,13,33139
28079,15,37798
20409,5,11327
5938,5,6022
1246,7,1386
40715,15,11498
40068,13,31693
16018,13,14866
9284,13,24812
11281,13,14790
33841,5,5713
20409,5,36506
25782,15,18562
37246,1,34144
38328,0,10687
8589,13,26078
26635,15,25631
22652,7,23161
29754,13,23853
14668,8,11151
39678,8,39499
24474,13,24415
37921,10,1591
424,5,20861
31283,5,2078
27362,5,22394
16939,13,12846
20225,15,1825
20850,7,22513
775,17,22633
21756,2,10639
26947,15,18262
38356,5,6246
9895,5,1198
30348,15,24725
9419,5,24548
39971,5,31397
14467,15,28335
4288,13,7057
35528,15,16456
19574,13,7072
10137,15,33902
19631,15,1475
31463,15,18172
8804,13,35996
30693,15,6476
12771,13,12450
30227,15,29046
18059,13,32626
7635,16,9358
9943,5,22051
21636,5,22046
18694,15,13424
7753,8,7374
31881,5,32270
25056,14,35456
6943,5,7236
23969,8,35807
2217,15,7290
39558,15,33126
11212,13,10747
28913,5,31387
38598,5,29273
20037,5,33169
7438,1,6703
35560,7,35622
17636,5,24038
17230,2,24385
30709,15,1252
30736,14,30988
4304,13,3998
33468,4,33303
29249,1,29142
11663,5,8654
13278,14,7474
24304,8,24050
19381,1,13864
15361,15,36767
11133,8,11049
30254,15,24906
3550,13,40726
28476,15,26690
12308,3,17396
16157,13,16101
9317,5,13498
39764,5,39918
12122,13,11290
28996,13,30681
1137,15,3413
39611,15,27200
13339,15,11938
8916,5,1493
37231,15,4691
10904,1,23318
1048,13,33871
34592,11,19961
7581,5,7237
14564,7,15207
120,15,15029
8957,5,7233
3944,5,8264
39957,7,40101
33082,10,1228
23100,2,31633
38608,15,17665
2559,2,27712
35965,1,5288
40325,5,31669
34055,15,37612
20699,14,19101
10866,15,18780
38629,2,25738
37496,1,37108
22567,5,23321
9702,10,1591
15717,5,16368
1766,15,23646
11043,13,8481
28568,5,28999
3378,8,40469
24095,13,22172
8549,15,34927
39639,15,15406
35779,3,21747
4707,7,4813
6294,15,12018
23574,13,23347
17351,14,17778
21218,5,16493
32230,13,31862
21585,5,7725
29489,5,39740
25511,13,37065
30473,1,27648
6170,14,6562
7341,5,7604
31371,15,12302
5335,14,4732
2799,5,3496
35310,7,36239
16810,13,39409
38842,5,39476
25599,13,21004
32903,13,28565
39654,13,27074
17258,5,23532
7365,7,31648
17357,5,17450
19358,5,25514
4494,5,4547
8298,5,33376
36163,8,36064
37329,15,14899
12452,7,15686
13433,5,13482
33485,8,32407
4524,13,4439
20271,7,21256
39468,5,14626
9133,15,3904
4557,13,4626
14216,14,3944
27239,12,12837
8399,13,33949
37065,5,18524
15671,13,15126
37142,15,20074
32517,1,9313
14489,13,13826
12402,15,12960
12450,13,2476
31069,2,13750
36433,5,36526
37960,13,2204
37820,15,24462
9197,13,2204
22510,13,22405
2559,2,1205
10927,14,12828
40479,13,40308
8526,15,1482
7554,5,9247
20212,1,19673
23931,13,36870
12722,15,17881
36753,13,35992
19874,15,15521
30826,13,23283
8190,15,24820
14058,5,20991
5816,5,18139
38453,15,17410
25787,1,1582
23736,13,18314
30406,5,20123
3258,15,30257
30434,5,8787
22808,13,26332
37925,15,4003
22137,15,34065
35779,3,17631
25791,8,25717
15479,15,27647
25446,7,28290
17679,15,40029
34107,1,22639
9129,13,13217
32665,2,15928
22183,15,31469
34866,13,8527
10162,5,17421
37240,13,9317
2086,5,1911
28162,8,28121
9358,9,1664
11418,5,34828
1184,9,1584
33412,17,32075
25862,5,35207
33997,13,22299
27068,1,8251
2416,5,2630
28114,8,22887
20979,13,20554
19620,15,25903
28031,5,28606
29124,13,30681
4275,13,28485
26884,15,9902
4589,2,39341
18604,7,20408
9943,5,40110
33069,13,5038
2915,13,739
154,5,23807
10561,15,5079
26684,13,26729
18272,5,27599
31740,5,27060
18893,7,9928
6026,13,5906
9968,5,21954
27304,13,27191
1822,15,35182
26011,15,32457
14873,7,14913
14474,13,14342
38514,13,38209
6672,13,24455
26859,13,26001
19015,5,29633
4155,13,3650
13108,7,16273
13493,8,13079
9973,5,14073
15981,5,16223
21142,17,27573
38410,5,22071
12184,3,36539
12658,5,180
14601,14,14939
10085,7,14060
32433,1,3558
5038,5,2756
11663,5,39127
35624,5,19218
15513,17,1169
35299,13,35113
35703,3,15623
29442,8,17268
21820,5,21991
22626,15,32856
33759,13,33981
35661,5,6055
15922,15,15055
22633,2,14071
9943,5,4289
16705,5,16905
3992,1,3834
22624,13,18060
21192,13,21140
30200,13,5038
26392,15,427
7520,8,35148
23724,12,36536
35363,5,40926
10761,15,30257
32825,5,24041
25798,14,4880
25533,5,25644
24399,13,23642
9780,15,37360
31958,13,30980
1404,5,4874
8259,1,33419
14980,15,31385
24844,13,23318
85,13,40389
31173,15,35504
18654,1,18460
12534,5,23782
9425,8,8834
20409,5,10444
11078,5,2522
23625,6,23582
11151,7,13837
34470,13,28889
26454,14,29900
38883,15,33580
35148,7,5050
4866,13,4527
35818,13,38315
16905,15,3789
40669,15,39592
26459,5,27907
34486,15,24669
31935,1,40154
14816,8,36037
27203,15,30642
15018,13,17774
38059,5,16719
27914,10,12708
35469,17,3531
14058,5,11633
7595,13,30787
12732,8,12221
9606,13,9296
25467,5,602
20004,15,34053
16811,8,16314
2416,5,28913
11143,12,19037
38059,5,12613
37131,15,624
37092,14,38543
32665,2,12314
26032,13,28485
28360,8,26618
39518,15,14608
26493,5,26595
4187,13,9317
18819,5,19186
6753,1,5346
17873,14,5755
31739,15,31511
19491,13,30322
22761,1,23019
2210,5,2258
29009,15,24056
1591,3,13631
35054,13,34638
19082,13,14403
4848,5,12942
14682,5,16927
15492,7,18435
33027,14,25775
16000,1,13972
36391,15,15329
2294,5,2687
15936,5,38088
27081,15,13495
24092,1,23629
2398,13,2227
4748,13,23600
34164,5,18606
10300,10,1107
37085,13,35381
12787,13,14843
8228,5,3522
8413,14,8581
12563,15,21
27813,15,2398
37644,10,30512
24812,5,33735
6879,13,20882
24997,15,20797
17716,15,38922
9865,7,9966
4598,7,4665
12247,13,12188
14991,5,18894
30082,15,22477
14611,5,30987
733,7,22244
25998,5,37169
40390,15,6020
17669,15,34726
3746,15,31813
16530,5,13919
8469,15,35094
33115,13,31971
39271,15,27253
5960,8,5868
5541,13,34350
8350,15,31554
10077,13,9813
20725,14,11972
39533,7,40096
28596,14,28622
32256,5,33558
11632,17,16444
31828,15,16605
37918,8,37668
12323,13,17258
16427,13,14058
15186,15,24339
35941,7,36037
7644,15,34429
6809,15,16123
23974,15,36806
10807,5,10721
36589,13,15936
24362,13,11802
4705,15,32199
33052,14,4329
38059,5,12487
7443,15,24244
34047,13,23318
8467,5,6658
9903,7,9933
22077,5,22612
13330,15,36469
458,5,1725
2751,15,9170
2123,5,36867
25370,15,620
27664,1,2686
12053,15,7306
25528,13,9978
37833,8,37671
8448,5,6255
36410,13,35946
2899,13,30069
14172,15,3748
7173,15,19361
9492,17,35931
27376,1,27072
466,13,7057
2416,5,33332
12710,13,12455
24801,15,40729
9317,5,31857
22633,2,2776
9559,13,39893
26991,15,12015
22470,15,35772
23921,5,24121
26523,7,29314
34833,8,33731
500,8,39959
4606,13,5033
24442,11,17693
5683,1,9424
30198,15,35068
26876,15,28403
22299,5,1672
29056,13,29013
16525,5,1347
9310,13,9151
29359,13,28721
26667,15,35951
15607,5,15873
1807,14,37411
14212,13,36527
24705,5,39445
8248,13,8180
1634,15,5429
6853,13,6680
16054,5,5197
36322,5,33732
2376,8,1380
16909,5,17092
4296,13,4140
2395,13,617
20348,13,19999
30768,5,23892
9568,13,5620
35130,13,13217
29446,5,9777
38059,5,14024
20960,15,21585
6796,2,29356
1680,14,28217
19106,5,21763
6690,13,24032
15460,5,39275
32777,0,24442
14682,5,15546
36437,15,30514
14242,5,14435
34149,5,23595
6092,1,12458
11908,15,34253
17602,5,17761
3199,3,4128
24786,13,24043
27421,15,35842
12912,5,2228
3795,14,1359
8109,13,40374
26357,13,26588
8942,15,24222
6234,7,6413
33517,15,8294
7892,3,18654
35529,13,19555
6035,13,20698
4632,6,4714
9118,5,25227
29454,7,30162
1139,5,4032
18456,13,18323
22365,5,19045
9296,15,34553
30009,15,19380
38890,13,37772
1247,17,23485
29652,15,28158
22633,2,36467
10689,7,11569
14431,5,39882
32180,8,36037
18890,5,39848
11262,15,35921
34737,13,111
9358,9,8293
1081,13,39764
13151,14,30001
17339,13,8956
4951,8,38727
12803,13,8481
20271,7,20487
14231,8,14177
22532,8,22208
8537,5,25954
37648,15,8766
21604,8,19618
5137,5,5410
4462,8,14206
18064,5,22218
8835,15,35113
20725,14,34608
13311,6,13224
16395,13,5535
7746,5,10013
22691,13,21938
2514,13,1820
4442,5,19867
37394,15,26270
15313,15,36556
34502,8,33647
5541,5,5900
33206,5,33602
35905,5,36075
5498,5,15017
38399,15,25276
20740,5,15998
36031,5,18625
15708,15,8047
8974,15,15449
29015,5,29558
32360,15,11854
15278,15,37156
1184,9,38728
13613,5,15612
22426,14,23585
7987,13,20811
39464,5,544
3771,5,4882
20317,8,14697
8916,5,19439
22894,15,6845
8856,2,13103
25650,13,24275
33549,5,36217
35199,15,12463
34200,5,34786
570,0,24442
39730,17,32964
8540,14,3659
18238,15,15001
11628,2,9736
9317,5,15266
39373,13,39409
7661,9,24569
40719,15,23501
35771,17,27573
19555,5,15148
24994,15,1981
14058,5,26682
14796,5,15378
32245,15,2737
18314,5,24250
21806,13,21762
20754,15,31163
1444,8,1389
951,13,17258
37447,13,21889
16444,2,27150
13247,17,9860
36441,0,24442
21559,15,23689
25230,5,23069
11092,17,32665
19358,5,22269
5288,14,6116
12184,3,35535
18918,5,8015
19972,1,19783
5331,14,18616
16521,5,16635
7669,15,35939
37927,15,1721
11748,5,21134
21882,15,16844
18090,15,3257
36458,13,21210
17713,13,2022
26126,8,19618
33275,5,33536
17614,13,17534
15048,5,16058
25617,5,25010
23934,5,5003
6776,8,36563
11916,5,12186
8685,17,2559
33990,13,14240
18349,5,18561
39808,13,18824
9446,13,9891
18314,5,23415
12184,3,28627
38412,8,38373
11777,7,6397
1500,5,3218
15647,10,27744
32307,1,3341
15936,5,28484
12184,3,37428
8185,5,8646
3564,16,40072
3100,15,34522
25162,17,36549
8364,2,30526
219,13,39464
15535,8,15238
1938,15,34014
26634,5,27847
34772,15,20705
36202,5,36256
33013,15,29628
39059,15,9658
8916,5,23539
14046,5,18426
9358,9,6672
12175,13,28351
14058,5,39163
33496,15,14941
2748,13,25735
20988,3,9848
12323,7,12382
30161,7,30289
26366,15,22760
5728,8,5662
29661,14,35750
39320,13,37446
23835,2,2638
245,14,28627
8949,8,7225
11509,5,11845
9421,15,27081
37602,15,12278
722,5,1256
23420,1,21316
3090,13,2872
39008,5,40718
30931,15,1728
9167,15,2959
39608,15,11453
13484,13,11895
11967,5,25743
4793,5,2509
3010,6,22027
38493,0,40650
28208,8,28177
28779,15,10944
10308,13,40899
32102,15,22225
103,15,23904
29051,5,30179
34600,13,32520
14223,13,22685
31221,5,2497
15911,13,12731
7418,13,7485
24774,15,17288
25758,15,22517
27674,15,730
15107,2,9061
9339,13,40113
10788,13,10515
35430,13,927
32964,3,3609
16637,5,21071
31813,15,16277
31000,13,30847
27142,13,9506
10807,15,12157
30971,8,30830
28103,15,29284
4814,5,5299
5348,15,18547
16792,13,14058
19881,17,27573
2229,15,10232
13059,5,23128
12995,15,19313
5694,3,16337
36429,5,14135
9550,8,9500
13843,13,40787
24054,13,39357
24595,1,24836
34682,12,23800
37553,14,29980
7015,14,24104
26886,13,19852
21069,13,19607
19178,13,19108
749,7,1114
28449,5,29294
24789,9,6971
37801,15,33169
753,13,596
29942,15,30085
4263,13,4112
10601,1,13780
29912,6,27013
18656,13,9930
4387,8,8474
24921,15,37602
38145,15,31049
38391,13,37121
38833,15,18538
33549,5,34261
740,12,18104
32716,5,2701
27581,15,21137
36766,13,31566
7848,5,1345
9317,5,27262
24660,5,27347
21854,7,22342
13108,7,18840
25026,10,12795
25248,5,25320
5000,2,14282
3364,13,4822
39641,15,23704
22113,17,22633
6389,13,31811
33228,14,4700
33306,13,19964
6540,13,4049
14688,0,40650
17136,7,18208
38017,13,6480
22633,2,16595
13920,14,18133
2549,1,8285
28738,17,24474
32048,12,17957
20785,5,20400
27073,15,757
12846,5,29135
7766,13,17641
6193,7,6240
5830,5,6791
5902,1,5288
13837,7,13904
20193,6,33543
29480,15,14731
34235,15,12453
24612,14,38801
4443,13,2567
14897,15,36566
11532,3,40847
6465,13,27382
5038,5,35323
8590,13,19942
23094,8,22652
35160,8,35109
30632,5,38068
27831,2,36854
11383,13,10901
3033,13,20698
32278,13,33949
7438,14,33929
14632,5,30342
34406,13,19964
21388,3,17484
2375,3,21258
10918,2,16083
21123,15,12689
11973,2,486
37872,13,34733
7245,5,8749
22500,13,34468
21889,5,29206
34068,15,18659
26731,17,4874
12623,13,11269
8448,5,37944
28065,8,27969
17453,15,8877
34092,13,33981
11183,8,9685
20319,15,18813
35943,7,35994
39608,15,36000
34350,5,23113
28868,15,32879
15593,7,35001
14753,15,8974
39582,15,33997
16053,15,39239
34954,8,34723
3396,15,34140
3151,8,2900
12130,5,10883
10547,5,11118
2909,5,28632
37403,5,37807
33146,5,33741
35069,1,19757
23,15,37894
27824,13,20409
20406,15,40063
25473,7,25554
30036,5,30151
36379,1,33420
8092,10,39607
8479,13,4739
10736,5,12196
28395,13,28301
34484,5,33486
23064,15,5443
28081,15,18913
38988,15,8178
9654,7,10949
15831,15,15296
30389,1,30192
18478,13,34164
6885,6,8879
28587,15,32626
8338,15,4775
9466,13,32495
14441,13,39468
16880,17,3392
11387,13,10747
11768,15,40330
29272,5,29470
24924,15,35943
32294,5,38080
36014,14,28291
24905,5,25066
12221,7,12445
33829,13,23721
31805,5,11369
21322,11,36715
20740,5,1559
9513,5,27575
13171,5,19526
39629,5,891
30513,13,3513
20759,7,23696
19228,2,16343
25838,13,25556
33736,5,33931
32361,13,24211
32002,1,7438
14486,7,14526
19228,2,3589
9943,5,20230
36637,15,16146
20750,15,6495
994,14,36388
14848,3,20744
14450,5,14892
1611,15,6110
2754,13,9317
19328,15,20516
10640,13,10538
15645,15,17818
1467,8,1428
7693,5,4932
33301,15,22414
24437,13,24039
4029,5,4568
14125,5,14885
23929,5,24106
31709,0,20879
10668,10,21877
10445,1,23318
26049,15,32651
7381,15,40804
27254,5,17408
16444,2,432
31072,5,31167
4559,6,9
38217,5,38828
18735,13,9317
39174,5,39248
35739,5,5523
19443,5,19683
9024,3,16893
28135,14,38316
20155,15,14631
32649,13,32138
36197,5,36447
